LENGTH,the_geom,STREET,ST_TYPE,COMMENTS,BIKE_FAC,PBIKE_FAC,EditDate,Editor,Shape_len
125.88612260728,"MULTILINESTRING ((-71.13832304261715 42.38122663249828, -71.13844638785349 42.381216620187665, -71.1385524401504 42.381208035211785, -71.13865870349619 42.38118841965965, -71.13878063945755 42.38116591706884))",Huron Ave,Ave,,1,0,,,125.8861226
56.87804567034,"MULTILINESTRING ((-71.13811378839507 42.38124370113309, -71.13823139438124 42.38123411005013, -71.13825194589039 42.381232418471065, -71.13832304261715 42.38122663249828))",Huron Ave,Ave,,1,0,,,56.8780456658
225.45154044134,"MULTILINESTRING ((-71.13410263857524 42.381521116618224, -71.13432149624619 42.38152702618553, -71.13454419957259 42.381520763902, -71.13483679584903 42.38149935628303, -71.13493488317955 42.38149220371288))",Huron Ave,Ave,,1,0,,,225.45154044
447.43474108194,"MULTILINESTRING ((-71.15027134074519 42.37926103842402, -71.15050492377364 42.37936714779092, -71.15069201218249 42.3795017361098, -71.150933465584 42.37969095876137, -71.15100978720976 42.37973715338664, -71.15107585802421 42.37976970631208, -71.15120185922191 42.379820798703705, -71.15136636720855 42.37986923614888, -71.15142042219568 42.37987936089761, -71.15150730010629 42.37989062779639, -71.15163301242406 42.37990692410468))",Huron Ave,Ave,,1,0,,,447.434741095
98.49891001733,"MULTILINESTRING ((-71.10370769426417 42.36540436624792, -71.10375547032187 42.36543309672046, -71.10399088694939 42.36557451415064))",Massachusetts Ave,Ave,,1,0,,,98.4989100076
185.43617961275,"MULTILINESTRING ((-71.1031795495337 42.3650798415121, -71.10324409033775 42.365125807980974, -71.10361472246525 42.36534850570118, -71.10370769426417 42.36540436624792))",Massachusetts Ave,Ave,,1,0,,,185.436179616
213.52732799314,"MULTILINESTRING ((-71.10256699485835 42.36471012951095, -71.10266510358188 42.364766722125964, -71.10287238201717 42.36488633899962, -71.1030715510649 42.36500699769973, -71.1031795495337 42.3650798415121))",Massachusetts Ave,Ave,,1,0,,,213.527327987
256.43393686375,"MULTILINESTRING ((-71.08424172018049 42.3621945515802, -71.08433534987017 42.36220893971847, -71.08459753553632 42.362249209716005, -71.08483652785188 42.36227726654068, -71.08516701232544 42.362346704408566))",Main St,St,,1,0,,,256.433936864
548.31365118017,"MULTILINESTRING ((-71.11388663116763 42.370821740461096, -71.11435004305142 42.37120090719181, -71.1152527961795 42.371934210757374))",Massachusetts Ave,Ave,,1,0,,,548.313651184
89.56308000762,"MULTILINESTRING ((-71.11271376698237 42.369882973354294, -71.11293902772863 42.37006324900202))",Massachusetts Ave,Ave,,1,0,,,89.5630800051
143.76547847285,"MULTILINESTRING ((-71.11293902772863 42.37006324900202, -71.11330058151634 42.37035264785576))",Massachusetts Ave,St,,1,0,,,143.765478471
233.03174242412,"MULTILINESTRING ((-71.11330058151634 42.37035264785576, -71.11380583449767 42.370757038341786, -71.11388663116763 42.370821740461096))",Massachusetts Ave,Ave,,1,0,,,233.031742431
374.09971483585,"MULTILINESTRING ((-71.1199140275257 42.37337080746365, -71.12015638985692 42.37425835495852, -71.12017439385701 42.374378604757126))",Palmer St,St,,7,0,,,374.099714846
296.65058983035,"MULTILINESTRING ((-71.11354691510593 42.36225754042655, -71.11335874321577 42.36232748574489, -71.11255140648115 42.36260021965662))",River St,St,,1,0,,,296.650589843
184.57168797506,"MULTILINESTRING ((-71.11333648539365 42.37009103863216, -71.11271376698237 42.369882973354294))",Mount Auburn St,St,,1,0,,,184.57168797
337.61384105103,"MULTILINESTRING ((-71.11446391471185 42.37049016188653, -71.11434043481486 42.37044614460072, -71.11345890970067 42.37013195265136, -71.11333648539365 42.37009103863216))",Mount Auburn St,St,,1,0,,,337.613841061
550.1711690267,"MULTILINESTRING ((-71.12188780690774 42.37233563477772, -71.12216325753856 42.372167285445755, -71.12305390483081 42.371111873313936))",Murray St,Ped,,5,0,,,550.171169021
620.43283413442,"MULTILINESTRING ((-71.08739532620243 42.363972028096185, -71.08872193480106 42.364529465226326, -71.08902290934564 42.36464411864114, -71.08941036337555 42.36478682268331))",Broadway,,,1,0,,,620.432834136
401.58935274455,"MULTILINESTRING ((-71.13155977699611 42.37752403326285, -71.13148258372044 42.377535036690894, -71.13016030085217 42.37789301037058))",Brattle St,St,,1,0,,,401.589352748
231.68099798721,"MULTILINESTRING ((-71.15022622511694 42.37620947280622, -71.15024704976005 42.376278494515105, -71.15041346789505 42.376829871683405))",Holworthy St,St,,1,0,,,231.680997993
31.83943624591,"MULTILINESTRING ((-71.15041346789505 42.376829871683405, -71.15043923655041 42.37691512580142))",Holworthy St,St,,1,0,,,31.8394362387
1636.24714843825,"MULTILINESTRING ((-71.08996331681219 42.36271152446173, -71.08999586824285 42.36259888610893, -71.09015959406439 42.362479855040576, -71.09263702094798 42.361256617773854, -71.09269214225841 42.361229399597626, -71.09352344745862 42.3608189169295, -71.09461156482344 42.36028648110337, -71.09488262637925 42.36015382676357))",Vassar St,St,,4,0,,,1636.24714843
136.75636280505,"MULTILINESTRING ((-71.09922952964585 42.36818589013218, -71.09926004124372 42.36814189909102, -71.0993372343819 42.368030703520546, -71.09940983407465 42.3679260776885, -71.09946088758828 42.3678521379075))",Norfolk St,St,,3,0,,,136.756362802
33.00168480532,"MULTILINESTRING ((-71.12084159891751 42.373177886895434, -71.12072544915094 42.37320587770697))",Eliot St,St,,1,0,,,33.0016848055
181.12894526964,"MULTILINESTRING ((-71.09184370294516 42.37256284795545, -71.09200810028867 42.372584121496935, -71.09250402934438 42.372648279693976))",Cambridge St,St,,1,0,,,181.128945257
214.80125356901,"MULTILINESTRING ((-71.09250402934438 42.372648279693976, -71.09255402169302 42.37265474071588, -71.09304662408958 42.3727184457332, -71.09328712021292 42.37274956346457))",Cambridge St,St,,1,0,,,214.801253569
947.53736493716,"MULTILINESTRING ((-71.07235550028095 42.36881154946203, -71.0721680096529 42.36900634069215, -71.07196098820208 42.36921617882917, -71.07187391437219 42.36930366541023, -71.07136514957503 42.36980805384956, -71.07071911093753 42.36947429668273, -71.07066131461413 42.36946790678421, -71.07034920224223 42.36958885305981, -71.06978974795705 42.36981781374441))",Industrial Way,Way,,1,0,,,947.537364944
216.60680900564,"MULTILINESTRING ((-71.09329668424793 42.36515047343868, -71.09319215206303 42.365104250160734, -71.09272033905 42.3648955394589, -71.09260835469429 42.36484596891701))",Harvard St,St,,1,0,,,216.606809009
259.7416425237,"MULTILINESTRING ((-71.09413261905358 42.36550219901222, -71.09402260968446 42.365455902287664, -71.09339805715287 42.365193145587, -71.09329668424793 42.36515047343868))",Harvard St,St,,1,0,,,259.741642523
231.50178890314,"MULTILINESTRING ((-71.0948784522888 42.365814662619506, -71.09472002217947 42.365748273982426, -71.09422377194431 42.36554038894986, -71.09413261905358 42.36550219901222))",Harvard St,St,,1,0,,,231.501788897
236.5814032213,"MULTILINESTRING ((-71.09652745279702 42.36650776877148, -71.09637448216853 42.36644351452851, -71.09590937198126 42.36624817679605, -71.09576570240114 42.366187851006075))",Harvard St,St,,1,0,,,236.581403212
102.87673192258,"MULTILINESTRING ((-71.09685912260761 42.366646327832036, -71.09674191046228 42.36659737417171, -71.09659868035553 42.36653751746694, -71.09652745279702 42.36650776877148))",Harvard St,St,,1,0,,,102.876731935
133.72496187572,"MULTILINESTRING ((-71.09729316747264 42.36682231692484, -71.0972766211678 42.366817374529994, -71.0969821634092 42.36669812819729, -71.09685912260761 42.366646327832036))",Harvard St,St,,1,0,,,133.724961861
165.37471173868,"MULTILINESTRING ((-71.09786035412478 42.366992678077146, -71.09768311036777 42.36693942680617, -71.09762128361525 42.3669208800807, -71.0973825091497 42.3668491649429, -71.09729316747264 42.36682231692484))",Harvard St,St,,1,0,,,165.374711746
270.77844672235,"MULTILINESTRING ((-71.09965937967887 42.36756571594327, -71.09954787297858 42.36752677347228, -71.09925053484147 42.367422917248994, -71.09887167740698 42.36730154317011, -71.09874556402086 42.367261176935486))",Harvard St,St,,1,0,,,270.778446726
349.04686679539,"MULTILINESTRING ((-71.11200520697727 42.37145329743733, -71.11193257696428 42.37155957742049, -71.11147551470106 42.372245123421514, -71.11143188214892 42.372311574729196))",Trowbridge St,St,,1,0,,,349.046866792
636.23153931644,"MULTILINESTRING ((-71.1108133595159 42.37113043706365, -71.11089261232006 42.37101257273651, -71.11175115099192 42.36973604845151, -71.11180177122775 42.3696582326581, -71.11186109596328 42.369567000241005))",Ellery St,St,,1,0,,,636.231539324
565.94120343503,"MULTILINESTRING ((-71.11293902772863 42.37006324900202, -71.11207568199416 42.3713483821766, -71.11200520697727 42.37145329743733))",Trowbridge St,St,,1,0,,,565.941203438
802.93395065769,"MULTILINESTRING ((-71.10833533173248 42.37469835117186, -71.10964794725489 42.37286411868868, -71.10972809367198 42.372752075665765))",Ellery St,St,,1,0,,,802.933950648
360.25509416799,"MULTILINESTRING ((-71.11143188214892 42.372311574729196, -71.1113868716691 42.37237942084252, -71.1109091978215 42.37309886650872, -71.11083665730935 42.373196008309144))",Trowbridge St,St,,1,0,,,360.255094167
227.49839706362,"MULTILINESTRING ((-71.11236097289729 42.36266453036067, -71.11224673597263 42.36270291913647, -71.1116839668268 42.36289189868106, -71.11159416371586 42.36292205473852))",River St,St,,1,0,,,227.498397059
138.48311476386,"MULTILINESTRING ((-71.11098806243227 42.36312293105216, -71.11085950836708 42.36316664842328, -71.11063769938025 42.36324207340542, -71.11052117238182 42.36327946484781))",River St,St,,1,0,,,138.483114766
245.72999722483,"MULTILINESTRING ((-71.11052117238182 42.36327946484781, -71.11033498474718 42.363344609803654, -71.10978005910725 42.36353187784651, -71.1096947769677 42.363560648280426))",River St,St,,1,0,,,245.729997217
253.40124002455,"MULTILINESTRING ((-71.1096947769677 42.363560648280426, -71.10956733691596 42.363603435002226, -71.10895760961384 42.36380815747306, -71.10884091781112 42.36384793400465))",River St,St,,1,0,,,253.401240023
211.92606721357,"MULTILINESTRING ((-71.10884091781112 42.36384793400465, -71.10868251368652 42.363901398671345, -71.10839524936793 42.363999619448784, -71.10812548601098 42.36408593495004))",River St,St,,1,0,,,211.926067215
265.08883243417,"MULTILINESTRING ((-71.10668754022906 42.36457358906981, -71.10655942494868 42.36461719337795, -71.10629203220059 42.36470823251118, -71.10597313252865 42.36481682133863, -71.1059098271352 42.36484549961075, -71.10580692767628 42.364892153083545))",River St,St,,1,0,,,265.088832425
56.55190983007,"MULTILINESTRING ((-71.11236097289729 42.36266453036067, -71.11242623053485 42.36264249579418, -71.11255140648115 42.36260021965662))",River St,St,,1,0,,,56.5519098299
143.43921001538,"MULTILINESTRING ((-71.11159416371586 42.36292205473852, -71.11148382005649 42.36295897410176, -71.1112129660144 42.36304957391618, -71.11111037114034 42.36308391223865))",River St,St,,1,0,,,143.439210012
35.98384417258,"MULTILINESTRING ((-71.11111037114034 42.36308391223865, -71.11104015209465 42.36310631345207, -71.11102391343385 42.36311149972752, -71.11098806243227 42.36312293105216))",River St,St,,1,0,,,35.9838441756
936.00750392069,"MULTILINESTRING ((-71.11445254478339 42.374820107597245, -71.114506061731 42.37471647868736, -71.11486619387699 42.37329405993538, -71.11514721318504 42.37230556983028))",Quincy St,St,,1,0,,,936.007503916
239.92762038517,"MULTILINESTRING ((-71.11445254478339 42.374820107597245, -71.11437338227128 42.37523301722486, -71.1143419184309 42.37535543456969, -71.11432503802791 42.3754714522271))",Quincy St,St,,1,0,,,239.927620389
294.11069311646,"MULTILINESTRING ((-71.15022463054555 42.374704429479046, -71.15015546795034 42.37483041882967, -71.15002117965177 42.375075028138305, -71.14997901227193 42.37516457596398, -71.14997153785463 42.375184392828, -71.14996183363068 42.37521257231174, -71.14995977575794 42.37522999087716, -71.14996079427313 42.37526662727426, -71.14996498496123 42.375291803122366, -71.14997896562717 42.375346864209625, -71.15000012350477 42.37542244531292, -71.1500137325207 42.37547111158702))",Holworthy St,St,,1,0,,,294.110693122
183.41823899605,"MULTILINESTRING ((-71.15084495354172 42.378165785897636, -71.15086149509517 42.37822650738405, -71.15093208794448 42.378485514389986, -71.15098124382364 42.378658841475186))",Holworthy St,St,,1,0,,,183.418238994
387.1665212118,"MULTILINESTRING ((-71.12014601741542 42.37256555725766, -71.12008298376419 42.37264119527099, -71.119439291377 42.37341399371195, -71.1193895256556 42.373467722648705))",JFK St,St,,1,0,,,387.166521217
346.72546658021,"MULTILINESTRING ((-71.12048895448953 42.372153898263676, -71.12061395508603 42.3722109482701, -71.12077807620467 42.37228588126727, -71.1208444417714 42.372308601434305, -71.1214718480678 42.372601292487275, -71.12158126944371 42.37265230808563))",Winthrop St,St,,7,0,,,346.725466578
223.03558914322,"MULTILINESTRING ((-71.12092291062956 42.37163329664419, -71.1208818711253 42.37168252727486, -71.1205511669408 42.37207927262099, -71.12048895448953 42.372153898263676))",JFK St,St,,1,0,,,223.035589147
176.33259788913,"MULTILINESTRING ((-71.12048895448953 42.372153898263676, -71.12042454221367 42.372231233245564, -71.12021456775247 42.372483296766035, -71.12014601741542 42.37256555725766))",JFK St,St,,1,0,,,176.332597883
398.40760602635,"MULTILINESTRING ((-71.12188780690774 42.37233563477772, -71.12179835086016 42.372238255395395, -71.12176763426298 42.372188870849, -71.12174096387373 42.37212503833387, -71.12171005291954 42.37205866731871, -71.12170436865165 42.37205000479494, -71.12168996462505 42.372032834407825, -71.12121502621147 42.37152466063439, -71.12118206201126 42.3714923092166, -71.12110450741827 42.37141628991417))",Eliot St,St,,1,0,,,398.407606028
285.81833928117,"MULTILINESTRING ((-71.1152527961795 42.371934210757374, -71.11583969781455 42.372450603827374, -71.11594913044529 42.372523357901926))",Massachusetts Ave,Ave,,1,0,,,285.818339269
54.46892713807,"MULTILINESTRING ((-71.11784657333808 42.37175661673966, -71.11777464973142 42.37173533072562, -71.11771957107132 42.37171903998157, -71.11765935772503 42.37170122290363))",Mount Auburn St,St,,1,0,,,54.4689271284
211.38846890717,"MULTILINESTRING ((-71.11857376277096 42.37197043374983, -71.11847147190852 42.37194037620346, -71.11790948425443 42.371775101257185, -71.11784657333808 42.37175661673966))",Mount Auburn St,St,,1,0,,,211.388468916
230.92357961844,"MULTILINESTRING ((-71.11933848066171 42.37225214894429, -71.11925496820686 42.37221932784379, -71.11885254423666 42.3720611713429, -71.1186647534908 42.37199652971921, -71.11857376277096 42.37197043374983))",Mount Auburn St,St,,1,0,,,230.923579606
92.75092236941,"MULTILINESTRING ((-71.12158126944371 42.37265230808563, -71.12140048883197 42.37286865962246))",Eliot St,St,,1,0,,,92.7509223674
143.67236837551,"MULTILINESTRING ((-71.12158126944371 42.37265230808563, -71.12161635580604 42.372608436016655, -71.1217685205959 42.37241814106005, -71.12179912778154 42.37238682205987, -71.12181528169685 42.37237749044035, -71.12188780690774 42.37233563477772))",Eliot St,St,,1,0,,,143.672368382
214.9302633867,"MULTILINESTRING ((-71.11518116979876 42.37074504599621, -71.11508220724342 42.37070986513002, -71.11454308436434 42.37051827957309, -71.11446391471185 42.37049016188653))",Mount Auburn St,St,,1,0,,,214.930263376
280.75901764002,"MULTILINESTRING ((-71.11611825708853 42.371077767943966, -71.1160240198847 42.37104430499011, -71.1152573123166 42.37077205543035, -71.11518116979876 42.37074504599621))",Mount Auburn St,St,,1,0,,,280.759017644
280.55015973101,"MULTILINESTRING ((-71.11705371866954 42.371411684180245, -71.1169262845219 42.37136617472716, -71.11621917693518 42.37111380510542, -71.11611825708853 42.371077767943966))",Mount Auburn St,St,,1,0,,,280.550159734
123.58527627498,"MULTILINESTRING ((-71.13200724313798 42.38119801514272, -71.13203826906532 42.38126633185737, -71.13207629990308 42.38132029205919, -71.13208078228128 42.38132598661013, -71.13210607904615 42.38134845908288, -71.13212306577536 42.38136152027296, -71.13216661539533 42.38138937458362, -71.13224691601606 42.38148128309083))",Sparks St,St,,1,0,,,123.585276274
60.59760278339,"MULTILINESTRING ((-71.13200724313798 42.38119801514272, -71.13198375961738 42.381137460811566, -71.13196884577728 42.38109894129851, -71.13194532643672 42.3810381947587))",Sparks St,St,,1,0,,,60.5976027847
268.52088551829,"MULTILINESTRING ((-71.13129875368395 42.37956653957703, -71.13126153495806 42.379513240269965, -71.13089243471077 42.37898459202159, -71.13084189326212 42.37891217855438))",Sparks St,St,,1,0,,,268.520885513
414.84129510575,"MULTILINESTRING ((-71.13084189326212 42.37891217855438, -71.13080049170283 42.37885277383547, -71.13051226221094 42.3784390309269, -71.13024669213998 42.37805603875853, -71.13016030085217 42.37789301037058))",Sparks St,St,,1,0,,,414.841295108
